id,Csharp,Dsharp,Z,Fsharp,Gsharp,Asharp,C,D,E,F,G,A,B,timestamp,chord,espId
16342,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:13:59,1,mega
16343,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:01,1,mega
16344,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:05,1,mega
16345,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:07,1,mega
16346,0,0,1,1,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:09,1,mega
16347,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:11,1,mega
16348,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:13,1,mega
16349,0,0,1,1,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:17,1,mega
16350,0,0,1,1,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:19,1,mega
16351,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:22,1,mega
16352,0,0,1,0,1,1,1,0,1,1,0,0,0,2025-09-07 14:14:24,1,mega
16353,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:26,1,mega
16354,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:30,1,mega
16355,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:32,1,mega
16356,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:34,1,mega
16357,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:36,1,mega
16358,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:38,1,mega
16359,0,0,1,0,1,0,1,0,1,1,0,1,0,2025-09-07 14:14:40,1,mega
16360,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:42,1,mega
16361,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:44,1,mega
16362,1,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:14:47,1,mega
16363,0,0,1,1,1,0,1,0,0,1,0,0,0,2025-09-07 14:14:49,1,mega
16364,0,0,1,0,1,0,1,0,0,1,1,0,1,2025-09-07 14:14:51,1,mega
16365,0,0,1,0,1,0,1,0,0,1,0,1,0,2025-09-07 14:14:53,1,mega
16366,0,0,1,0,1,0,1,1,0,1,0,1,0,2025-09-07 14:14:55,1,mega
16367,1,0,1,0,1,0,1,0,0,1,0,0,0,2025-09-07 14:14:57,1,mega
16368,0,0,1,0,1,0,1,0,0,1,0,0,0,2025-09-07 14:14:59,1,mega
16369,1,0,1,0,1,0,1,0,0,1,0,0,0,2025-09-07 14:15:01,1,mega
16370,0,0,1,1,1,0,1,0,0,1,0,0,0,2025-09-07 14:15:03,1,mega
16371,0,0,1,0,0,1,1,0,0,1,0,0,0,2025-09-07 14:15:07,1,mega
16372,0,1,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:10,1,mega
16373,1,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:12,1,mega
16374,0,0,1,0,1,0,1,0,0,1,0,0,0,2025-09-07 14:15:14,1,mega
16375,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-09-07 14:15:16,1,mega
16376,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:18,1,mega
16377,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:20,1,mega
16378,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:22,1,mega
16379,0,0,1,0,0,0,1,0,0,1,0,1,0,2025-09-07 14:15:24,1,mega
16380,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-09-07 14:15:26,1,mega
16381,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:28,1,mega
16382,0,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:15:31,1,mega
16383,0,0,1,0,1,0,1,0,0,1,0,0,0,2025-09-07 14:15:33,1,mega
16384,1,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:35,1,mega
16385,0,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:15:37,1,mega
16386,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:15:39,1,mega
16387,0,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:15:43,1,mega
16388,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:45,1,mega
16389,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:47,1,mega
16390,0,0,1,0,0,1,1,0,0,1,0,0,0,2025-09-07 14:15:49,1,mega
16391,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:52,1,mega
16392,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:54,1,mega
16393,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:15:58,1,mega
16394,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:00,1,mega
16395,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:02,1,mega
16396,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:04,1,mega
16397,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:06,1,mega
16398,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:11,1,mega
16399,0,0,1,0,0,0,1,1,0,1,0,0,0,2025-09-07 14:16:13,1,mega
16400,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:15,1,mega
16401,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:17,1,mega
16402,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-09-07 14:16:27,1,mega
16403,0,0,1,0,1,0,1,0,0,1,0,0,0,2025-09-07 14:16:30,1,mega
16404,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:32,1,mega
16405,0,0,1,1,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:38,1,mega
16406,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:40,1,mega
16407,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-07 14:16:44,1,mega
16408,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:46,1,mega
16409,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:49,1,mega
16410,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-09-07 14:16:51,1,mega
16411,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:53,1,mega
16412,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:16:57,1,mega
16413,0,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:16:59,1,mega
16414,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:17:03,1,mega
16415,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:17:06,1,mega
16416,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:17:08,1,mega
16417,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:17:12,1,mega
16418,0,0,1,1,0,0,1,0,1,1,0,0,0,2025-09-07 14:17:14,1,mega
16419,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:17:16,1,mega
16420,0,0,1,0,0,1,1,0,0,1,0,0,0,2025-09-07 14:17:18,1,mega
16421,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:17:20,1,mega
16422,0,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:17:23,1,mega
16423,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-07 14:17:25,1,mega
16424,1,0,1,1,0,0,1,0,0,1,0,1,1,2025-09-07 14:17:27,1,mega
16425,1,1,1,1,1,1,1,0,0,1,0,0,0,2025-09-07 14:17:29,1,mega
16426,1,1,1,0,1,1,1,1,1,1,1,1,1,2025-09-07 14:17:31,1,mega
16427,1,0,1,1,1,1,1,1,1,1,1,1,1,2025-09-07 14:17:33,1,mega
16428,1,1,1,1,1,1,1,0,1,1,0,0,0,2025-09-07 14:17:35,1,mega
16429,1,0,1,1,1,0,1,1,0,1,0,0,1,2025-09-07 14:17:37,1,mega
16430,1,0,1,1,1,1,1,1,0,1,0,0,1,2025-09-07 14:17:40,1,mega
16431,0,0,1,0,1,0,1,1,0,1,1,0,0,2025-09-07 14:17:42,1,mega
16432,1,1,1,1,1,1,1,1,0,1,1,0,0,2025-09-07 14:17:44,1,mega
16433,1,0,1,1,1,1,1,0,0,1,1,0,0,2025-09-07 14:17:46,1,mega
16434,1,1,1,1,1,1,1,0,0,1,0,0,1,2025-09-07 14:17:48,1,mega
16435,1,1,1,1,1,1,1,0,1,1,0,0,0,2025-09-07 14:17:50,1,mega
16436,1,1,1,1,1,1,0,1,0,1,0,1,0,2025-09-07 14:17:52,1,mega
16437,1,1,1,1,1,1,0,1,1,1,0,1,0,2025-09-07 14:17:55,1,mega
16438,1,0,1,1,1,1,0,1,0,1,1,1,1,2025-09-07 14:17:57,1,mega
16439,1,0,1,1,1,0,1,1,1,1,0,0,0,2025-09-07 14:17:59,1,mega
16440,1,1,1,1,1,0,1,1,0,1,0,0,0,2025-09-07 14:18:01,1,mega
16441,1,1,1,0,1,0,0,1,0,1,1,1,0,2025-09-07 14:18:03,1,mega
16442,1,1,1,1,0,1,1,1,1,1,0,0,0,2025-09-07 14:18:05,1,mega
16443,1,0,1,1,1,1,1,0,1,1,0,0,0,2025-09-07 14:18:07,1,mega
16444,1,1,1,1,0,1,1,0,0,1,1,0,0,2025-09-07 14:18:10,1,mega
16445,0,1,1,0,1,1,0,0,0,1,1,0,1,2025-09-07 14:18:12,1,mega
16446,1,0,1,1,0,1,1,0,0,1,0,0,0,2025-09-07 14:18:14,1,mega
16447,1,1,1,1,1,1,0,1,0,1,0,1,0,2025-09-07 14:18:16,1,mega
16448,1,1,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:18:18,1,mega
16449,0,0,1,0,1,0,0,0,0,1,0,1,0,2025-09-07 14:18:20,1,mega
16450,1,0,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:18:22,1,mega
16451,0,1,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:18:25,1,mega
16452,0,0,1,0,0,0,1,0,0,1,0,1,0,2025-09-07 14:18:27,1,mega
16453,1,1,1,1,1,0,1,1,0,1,0,1,0,2025-09-07 14:18:29,1,mega
16454,1,1,1,0,1,0,1,1,1,1,0,0,1,2025-09-07 14:18:31,1,mega
16455,1,1,1,1,1,1,0,1,1,1,0,0,0,2025-09-07 14:18:33,1,mega
16456,1,0,1,1,1,0,1,1,1,1,0,0,0,2025-09-07 14:18:35,1,mega
16457,1,1,1,1,1,0,1,1,0,1,0,1,1,2025-09-07 14:18:37,1,mega
16458,0,1,1,0,1,0,1,1,1,1,0,1,0,2025-09-07 14:18:40,1,mega
16459,1,1,1,0,1,0,1,1,1,1,0,0,0,2025-09-07 14:18:42,1,mega
16460,0,1,1,1,1,1,0,1,0,1,0,1,0,2025-09-07 14:18:44,1,mega
16461,1,0,1,1,1,0,0,1,0,1,1,0,1,2025-09-07 14:18:46,1,mega
16462,1,0,1,1,1,1,1,1,0,1,1,0,0,2025-09-07 14:18:48,1,mega
16463,1,1,1,0,1,1,0,1,1,1,0,0,1,2025-09-07 14:18:50,1,mega
16464,0,1,1,1,1,1,0,1,1,1,1,1,1,2025-09-07 14:18:53,1,mega
16465,0,1,1,0,1,0,0,1,1,1,1,1,1,2025-09-07 14:18:55,1,mega
16466,0,0,1,1,1,1,1,1,0,1,0,1,0,2025-09-07 14:18:57,1,mega
16467,0,1,1,1,1,0,1,1,1,1,1,1,0,2025-09-07 14:18:59,1,mega
16468,0,0,1,1,1,1,1,1,0,1,0,0,0,2025-09-07 14:19:01,1,mega
16469,0,1,1,1,0,0,1,1,0,1,1,1,1,2025-09-07 14:19:03,1,mega
16470,1,1,1,1,1,0,1,1,0,1,1,0,0,2025-09-07 14:19:05,1,mega
16471,1,1,1,0,1,0,1,1,0,1,1,1,0,2025-09-07 14:19:08,1,mega
16472,0,0,1,0,1,0,1,1,1,1,0,0,1,2025-09-07 14:19:10,1,mega
16473,0,0,1,1,1,0,1,1,0,1,1,0,0,2025-09-07 14:19:12,1,mega
16474,1,0,1,1,0,1,1,1,0,1,1,0,0,2025-09-07 14:19:14,1,mega
16475,0,1,1,0,1,0,1,0,0,1,1,1,1,2025-09-07 14:19:16,1,mega
16476,1,1,1,0,0,1,0,0,0,1,1,1,1,2025-09-07 14:19:18,1,mega
16477,0,0,1,1,0,1,0,0,1,1,1,1,1,2025-09-07 14:19:21,1,mega
16478,0,1,1,0,1,1,0,0,0,1,1,0,1,2025-09-07 14:19:23,1,mega
16479,1,0,1,0,0,1,0,0,0,1,1,0,1,2025-09-07 14:19:25,1,mega
16480,1,0,1,0,0,1,0,0,0,1,1,0,1,2025-09-07 14:19:27,1,mega
16481,0,0,1,1,1,0,1,1,0,1,1,0,1,2025-09-07 14:19:29,1,mega
16482,0,1,1,1,1,0,1,1,0,1,1,0,1,2025-09-07 14:19:31,1,mega
16483,1,0,1,1,1,1,0,0,0,1,1,1,1,2025-09-07 14:19:33,1,mega
16484,0,0,1,1,1,1,0,1,0,1,1,0,1,2025-09-07 14:19:36,1,mega
16485,1,0,1,1,0,0,1,1,0,1,1,0,1,2025-09-07 14:19:38,1,mega
16486,0,0,1,0,0,0,0,0,0,1,1,1,1,2025-09-07 14:19:40,1,mega
16487,0,1,1,1,0,0,1,0,0,1,1,0,1,2025-09-07 14:19:42,1,mega
16488,1,0,1,1,0,0,1,1,0,1,1,0,1,2025-09-07 14:19:44,1,mega
16489,1,1,1,0,1,0,0,0,1,1,1,1,1,2025-09-07 14:19:46,1,mega
16490,1,0,1,0,1,0,0,0,1,1,1,0,1,2025-09-07 14:19:49,1,mega
16491,1,0,1,1,1,1,0,0,1,1,1,0,1,2025-09-07 14:19:51,1,mega
16492,1,1,1,0,0,1,0,1,0,1,1,0,1,2025-09-07 14:19:53,1,mega
16493,1,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-07 14:19:55,1,mega
16494,1,0,1,0,0,0,1,0,0,1,1,0,1,2025-09-07 14:19:57,1,mega
16495,1,1,1,0,1,0,0,0,1,1,1,1,1,2025-09-07 14:19:59,1,mega
16496,1,1,1,0,0,0,1,1,1,1,1,1,1,2025-09-07 14:20:02,1,mega
16497,1,1,1,0,1,0,1,1,1,1,1,1,1,2025-09-07 14:20:04,1,mega
16498,1,1,1,0,0,0,1,0,0,1,1,1,1,2025-09-07 14:20:06,1,mega
16499,1,0,1,1,1,0,1,0,1,1,1,1,1,2025-09-07 14:20:08,1,mega
16500,1,1,1,0,0,0,1,0,1,1,1,1,1,2025-09-07 14:20:10,1,mega
16501,1,0,1,0,1,0,1,1,0,1,1,1,1,2025-09-07 14:20:12,1,mega
16502,1,0,1,0,0,0,1,0,1,1,1,1,1,2025-09-07 14:20:15,1,mega
16503,1,0,1,0,1,1,1,0,1,1,1,1,1,2025-09-07 14:20:17,1,mega
16504,1,0,1,0,0,1,1,0,1,1,1,0,1,2025-09-07 14:20:19,1,mega
16505,1,1,1,1,1,0,1,0,1,1,1,0,1,2025-09-07 14:20:21,1,mega
16506,1,0,1,0,1,0,1,0,1,1,1,0,1,2025-09-07 14:20:23,1,mega
16507,1,0,1,1,1,0,1,1,1,1,1,0,1,2025-09-07 14:20:25,1,mega
16508,1,0,1,0,1,0,1,0,1,1,1,1,1,2025-09-07 14:20:28,1,mega
16509,1,1,1,1,0,0,1,1,1,1,1,0,1,2025-09-07 14:20:30,1,mega
16510,1,0,1,1,1,1,1,0,1,1,1,1,1,2025-09-07 14:20:32,1,mega
16511,1,0,1,0,1,0,1,0,1,1,1,1,1,2025-09-07 14:20:34,1,mega
16512,1,0,1,0,0,0,1,0,1,1,1,1,1,2025-09-07 14:20:36,1,mega
16513,1,1,1,0,1,1,1,0,1,1,1,0,1,2025-09-07 14:20:38,1,mega
16514,1,0,1,0,1,0,1,0,1,1,1,0,1,2025-09-07 14:20:41,1,mega
16515,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:20:43,1,mega
16516,1,0,1,1,0,1,1,1,1,1,1,0,1,2025-09-07 14:20:45,1,mega
16517,1,0,1,0,0,1,1,0,1,1,1,1,1,2025-09-07 14:20:47,1,mega
16518,1,1,1,1,0,0,1,1,1,1,1,0,1,2025-09-07 14:20:49,1,mega
16519,1,0,1,0,0,1,1,0,1,1,1,0,1,2025-09-07 14:20:51,1,mega
16520,1,0,1,1,1,1,1,0,1,1,1,0,1,2025-09-07 14:20:54,1,mega
16521,1,0,1,0,0,0,1,0,1,1,1,0,1,2025-09-07 14:20:56,1,mega
16522,1,1,1,0,0,0,1,0,1,1,1,0,1,2025-09-07 14:20:58,1,mega
16523,1,0,1,0,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:00,1,mega
16524,1,0,1,0,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:02,1,mega
16525,1,0,1,0,0,1,1,1,1,1,1,0,1,2025-09-07 14:21:05,1,mega
16526,1,1,1,0,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:07,1,mega
16527,1,0,1,1,0,0,1,0,1,1,1,1,1,2025-09-07 14:21:09,1,mega
16528,1,0,1,0,0,1,1,0,1,1,1,0,1,2025-09-07 14:21:11,1,mega
16529,1,0,1,0,0,1,1,0,1,1,1,0,1,2025-09-07 14:21:13,1,mega
16530,1,0,1,0,1,1,1,0,1,1,1,0,1,2025-09-07 14:21:15,1,mega
16531,1,0,1,0,1,1,1,0,1,1,1,0,1,2025-09-07 14:21:20,1,mega
16532,1,0,1,0,1,1,1,0,1,1,1,0,1,2025-09-07 14:21:22,1,mega
16533,1,0,1,0,0,1,1,0,1,1,1,0,1,2025-09-07 14:21:24,1,mega
16534,1,0,1,1,0,0,1,1,1,1,1,0,1,2025-09-07 14:21:26,1,mega
16535,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:28,1,mega
16536,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:31,1,mega
16537,1,1,1,1,1,0,1,0,1,1,1,0,1,2025-09-07 14:21:33,1,mega
16538,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:35,1,mega
16539,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:39,1,mega
16540,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:41,1,mega
16541,1,0,1,1,0,0,1,1,1,1,1,0,1,2025-09-07 14:21:44,1,mega
16542,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:46,1,mega
16543,1,0,1,1,0,0,1,1,1,1,1,0,1,2025-09-07 14:21:48,1,mega
16544,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:50,1,mega
16545,1,0,1,1,0,0,1,0,1,1,1,0,1,2025-09-07 14:21:52,1,mega
16546,0,0,1,1,1,0,1,0,1,1,1,0,0,2025-09-07 14:21:55,1,mega
16547,0,0,1,1,1,0,1,0,1,1,1,0,0,2025-09-07 14:21:57,1,mega
16548,1,0,1,1,1,0,1,0,1,1,0,0,0,2025-09-07 14:21:59,1,mega
16549,0,0,1,1,1,1,1,0,1,1,0,0,0,2025-09-07 14:22:01,1,mega
16550,0,1,1,1,0,0,1,0,1,1,0,1,0,2025-09-07 14:22:03,1,mega
16551,0,0,1,1,0,0,1,0,1,1,0,0,0,2025-09-07 14:22:05,1,mega
16552,0,0,1,1,0,0,1,0,1,1,0,0,0,2025-09-07 14:22:08,1,mega
16553,0,1,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:22:10,1,mega
16554,1,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:22:12,1,mega
16555,1,0,1,0,0,0,1,1,1,1,0,0,0,2025-09-07 14:22:14,1,mega
16556,0,0,1,0,0,0,1,0,1,1,0,0,0,2025-09-07 14:22:16,1,mega
16557,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-07 14:22:19,1,mega
16558,0,0,1,0,0,1,1,1,0,1,0,0,0,2025-09-07 14:22:21,1,mega
16559,1,0,1,1,1,0,0,1,0,1,0,0,1,2025-09-07 14:22:23,1,mega
16560,0,1,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:22:25,1,mega
16561,0,0,1,0,1,0,0,0,0,1,0,1,1,2025-09-07 14:22:27,1,mega
16562,0,0,1,0,1,0,1,0,1,1,0,0,0,2025-09-07 14:22:29,1,mega
16563,1,1,1,0,1,0,0,1,0,1,0,0,0,2025-09-07 14:22:32,1,mega
16564,1,0,1,0,1,0,0,0,0,1,1,0,0,2025-09-07 14:22:34,1,mega
16565,1,1,1,1,1,0,0,0,1,1,0,0,0,2025-09-07 14:22:36,1,mega
16566,1,1,1,0,1,1,0,0,0,1,0,0,0,2025-09-07 14:22:38,1,mega
16567,1,0,1,1,0,0,0,0,0,1,0,0,0,2025-09-07 14:22:40,1,mega
16568,1,0,1,1,0,1,0,0,0,1,1,0,0,2025-09-07 14:22:43,1,mega
16569,1,1,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:22:45,1,mega
16570,1,1,1,0,0,0,1,0,0,1,0,0,0,2025-09-07 14:22:47,1,mega
16571,1,1,1,1,1,0,0,0,1,1,0,0,0,2025-09-07 14:22:49,1,mega
16572,0,1,1,0,0,1,0,0,0,1,0,1,0,2025-09-07 14:22:51,1,mega
16573,1,1,1,1,1,0,0,0,1,1,1,1,0,2025-09-07 14:22:54,1,mega
16574,1,0,1,1,1,1,0,0,1,1,0,0,0,2025-09-07 14:22:56,1,mega
16575,1,0,1,1,1,1,0,0,0,1,1,0,0,2025-09-07 14:22:58,1,mega
16576,0,1,1,1,0,1,0,0,0,1,0,1,0,2025-09-07 14:23:00,1,mega
16577,0,0,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:23:02,1,mega
16578,1,1,1,1,0,0,0,0,0,1,0,1,0,2025-09-07 14:23:05,1,mega
16579,0,0,1,1,0,1,0,0,0,1,0,0,0,2025-09-07 14:23:07,1,mega
16580,0,0,1,1,1,0,1,0,0,1,0,0,0,2025-09-07 14:23:09,1,mega
16581,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:21,1,mega
16582,0,0,1,1,0,0,0,0,1,1,0,0,0,2025-09-07 14:23:23,1,mega
16583,0,0,1,1,0,0,1,0,0,1,0,0,0,2025-09-07 14:23:26,1,mega
16584,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:28,1,mega
16585,0,0,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:23:30,1,mega
16586,0,0,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:23:32,1,mega
16587,1,0,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:34,1,mega
16588,0,1,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:37,1,mega
16589,0,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:23:39,1,mega
16590,0,1,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:23:41,1,mega
16591,0,0,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:43,1,mega
16592,0,0,1,0,1,0,0,0,0,1,1,0,0,2025-09-07 14:23:45,1,mega
16593,0,0,1,0,1,0,0,0,0,1,1,0,0,2025-09-07 14:23:48,1,mega
16594,0,0,1,0,1,0,0,0,0,1,1,0,0,2025-09-07 14:23:50,1,mega
16595,1,0,1,0,0,0,0,0,0,1,1,0,0,2025-09-07 14:23:52,1,mega
16596,0,0,1,0,0,0,0,0,0,1,1,0,0,2025-09-07 14:23:54,1,mega
16597,1,0,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:56,1,mega
16598,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-09-07 14:23:59,1,mega
16599,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-09-07 14:24:01,1,mega
16600,0,1,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:24:03,1,mega
16601,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-09-07 14:24:05,1,mega
16602,0,0,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:24:07,1,mega
16603,0,0,1,0,0,0,0,1,0,1,0,0,0,2025-09-07 14:24:10,1,mega
16604,0,0,1,0,0,0,0,0,1,1,0,0,0,2025-09-07 14:24:12,1,mega
16605,0,0,1,0,0,0,0,0,0,1,0,0,0,2025-09-07 14:24:14,1,mega
16606,0,0,1,0,0,1,0,0,0,1,0,0,0,2025-09-07 14:24:16,1,mega
16607,0,0,1,0,1,1,0,0,0,1,0,0,0,2025-09-07 14:24:19,1,mega
16608,0,0,1,0,0,1,0,0,0,1,0,0,0,2025-09-07 14:24:21,1,mega
16609,0,0,1,0,0,1,0,0,0,1,0,0,0,2025-09-07 14:24:23,1,mega
16610,0,0,1,0,0,1,0,0,0,1,0,0,0,2025-09-07 14:24:25,1,mega
16611,1,0,1,1,0,1,1,0,0,1,0,1,0,2025-09-07 14:24:27,1,mega
16612,1,1,1,1,0,0,0,1,0,1,1,0,0,2025-09-07 14:24:30,1,mega
16613,1,0,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:24:32,1,mega
16614,1,1,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:24:34,1,mega
16615,1,1,1,1,1,0,0,1,0,1,0,0,0,2025-09-07 14:24:36,1,mega
16616,1,1,1,1,1,0,0,0,0,1,1,0,0,2025-09-07 14:24:38,1,mega
16617,0,1,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:24:43,1,mega
16618,0,0,1,1,1,1,0,0,0,1,0,0,0,2025-09-07 14:24:45,1,mega
16619,0,0,1,0,1,1,0,0,0,1,0,0,0,2025-09-07 14:24:47,1,mega
16620,1,0,1,1,1,1,0,0,0,1,0,0,0,2025-09-07 14:24:49,1,mega
16621,1,0,1,0,1,1,0,0,0,1,0,0,0,2025-09-07 14:24:52,1,mega
16622,1,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:24:56,1,mega
16623,1,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:24:58,1,mega
16624,1,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:01,1,mega
16625,1,0,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:03,1,mega
16626,1,0,1,0,1,1,0,0,0,1,0,0,0,2025-09-07 14:25:05,1,mega
16627,0,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:07,1,mega
16628,0,0,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:09,1,mega
16629,0,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:12,1,mega
16630,1,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:14,1,mega
16631,0,0,1,0,1,0,0,1,0,1,0,0,0,2025-09-07 14:25:16,1,mega
16632,1,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:18,1,mega
16633,0,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:21,1,mega
16634,0,1,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:23,1,mega
16635,0,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:25,1,mega
16636,1,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:27,1,mega
16637,1,0,1,1,1,0,0,0,0,1,0,0,0,2025-09-07 14:25:29,1,mega
